created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,,
,,,,
Mon Nov 09 21:08:29 +0000 2015,"Interested in a #Retail #job near #OrlandPark, IL? This could be a great fit: https://t.co/ftbxcBZM2u #Veterans #Hiring #CareerArc",Retail,,
,,job,,
,,OrlandPark,,
,,Veterans,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:08:29 +0000 2015,"I don't even care about my birthday, I'm more concerned about thanksgiving lol",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:30 +0000 2015,@CauseWereGuys @CallmeKaiser,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:30 +0000 2015,@Cokeboyswiss have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:08:32 +0000 2015,El mejor. 😹🖖🏻 #Batman @ Gotham City https://t.co/7VxidqjUaZ,Batman,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:32 +0000 2015,@snailmusic how about me? https://t.co/Ras1stqm53,,,
,,,,
,,,,
